EnzymeID,GeneName,UniProtID,Taxon,TaxonID,Name,Co-Faktor,Complex,Set,Candidate
R-RNO-1806185,,,Rattus norvegicus,12,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-RNO-1806167,Pi4k2b,Q5XIL2,Rattus norvegicus,12,PI4K2A/2B [cytosol],,False,True,False
R-RNO-1806173,Synj1,Q62910,Rattus norvegicus,12,"SYNJs,OCRL [cytosol]",,False,True,False
R-RNO-1806223,Mtmr14,D3ZMA2,Rattus norvegicus,12,"MTM1,MTMR1,MTMR3,MTMR6,MTMR14,SYNJ1,SYNJ2 [cytosol]",,False,True,False
R-RNO-1806269,Vac14,Q80W92,Rattus norvegicus,12,PIKFYVE:VAC14:FIG4 [Golgi membrane],,True,False,False
R-RNO-1806187,Fig4,Q0Z843,Rattus norvegicus,12,PIKFYVE:VAC14:FIG4 [late endosome membrane],,True,False,False
R-RNO-1806185,,,Rattus norvegicus,12,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-RNO-1806233,Pik3r3,Q63789,Rattus norvegicus,12,PIK3C(1) [cytosol],,False,True,False
R-RNO-1806231,Mtmr4,D3ZW40,Rattus norvegicus,12,"MTM1,MTMR2,MTMR4,MTMR7 [cytosol]",,False,True,False
R-RNO-1806157,Pip5k1c,Q5I6B8,Rattus norvegicus,12,PIP5K1A-C [cytosol],,False,True,False
R-RNO-1806263,Mtmr4,D3ZW40,Rattus norvegicus,12,"MTM1,MTMR2,MTMR4 [cytosol]",,False,True,False
R-RNO-1806189,Pik3r3,Q63789,Rattus norvegicus,12,PIK3(2) [cytosol],,False,True,False
R-RNO-1806242,Sacm1l,Q9ES21,Rattus norvegicus,12,Sacm1l [Golgi membrane],-,False,False,False
R-RNO-1604637,Sacm1l,Q9ES21,Rattus norvegicus,12,Sacm1l [endoplasmic reticulum membrane],-,False,False,False
R-RNO-1806242,Sacm1l,Q9ES21,Rattus norvegicus,12,Sacm1l [Golgi membrane],-,False,False,False
R-RNO-1806245,Pip5k1a,D3ZSI8,Rattus norvegicus,12,PIP5K1A/B [cytosol],,False,True,False
R-RNO-1806263,Mtmr4,D3ZW40,Rattus norvegicus,12,"MTM1,MTMR2,MTMR4 [cytosol]",,False,True,False
R-RNO-1806163,,,Rattus norvegicus,12,PIP4K2/5K1 [cytosol],-,False,True,False
R-RNO-199420,Pten,O54857,Rattus norvegicus,12,Pten [cytosol],-,False,False,False
R-RNO-1676152,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-1806281,Inpp4b,Q9QWG5,Rattus norvegicus,12,INPP4A/B [cytosol],,False,True,False
R-RNO-1806281,Inpp4b,Q9QWG5,Rattus norvegicus,12,INPP4A/B [cytosol],,False,True,False
R-RNO-1806169,Fig4,Q0Z843,Rattus norvegicus,12,PIKFYVE:VAC14:FIG4 [early endosome membrane],,True,False,False
R-RNO-1806214,Synj1,Q62910,Rattus norvegicus,12,SYNJ/INPP5(1) [cytosol],,False,True,False
R-RNO-1806171,Pi4k2b,Q5XIL2,Rattus norvegicus,12,PI4KA/2A/2B [cytosol],,False,True,False
R-RNO-1806223,Mtmr14,D3ZMA2,Rattus norvegicus,12,"MTM1,MTMR1,MTMR3,MTMR6,MTMR14,SYNJ1,SYNJ2 [cytosol]",,False,True,False
R-RNO-1806160,Tpte2,D4ADC8,Rattus norvegicus,12,Tpte2 [Golgi membrane],-,False,False,False
R-RNO-1604655,,,Rattus norvegicus,12,PIK3C2A:Ca2+/Mg2+ [cytosol],magnesium(2+),True,False,False
R-RNO-1861791,Gba2,Q5M868,Rattus norvegicus,12,Gba2 [plasma membrane],-,False,False,False
R-RNO-1861749,Gba3,A0A0G2JVP8,Rattus norvegicus,12,Gba3 [cytosol],-,False,False,False
R-RNO-188469,Gpd2,P35571,Rattus norvegicus,12,Gpd2 [mitochondrial inner membrane],-,False,False,False
R-RNO-188469,Gpd2,P35571,Rattus norvegicus,12,Gpd2 [mitochondrial inner membrane],-,False,False,False
R-RNO-191413,,,Rattus norvegicus,12,SQLE:FAD [endoplasmic reticulum membrane],FAD,True,False,False
R-RNO-981567,,,Rattus norvegicus,12,"FDPS,GGPS1 [cytosol]",magnesium(2+),False,True,False
R-RNO-981567,,,Rattus norvegicus,12,"FDPS,GGPS1 [cytosol]",magnesium(2+),False,True,False
R-RNO-191329,Hmgcs1,P17425,Rattus norvegicus,12,Hmgcs1 [cytosol],-,False,False,False
R-RNO-191277,Hmgcr,P51639,Rattus norvegicus,12,HMGCR dimer [endoplasmic reticulum membrane],,True,False,False
R-RNO-191371,Lss,P48450,Rattus norvegicus,12,Lss [endoplasmic reticulum membrane],-,False,False,False
R-RNO-191285,Mvk,P17256,Rattus norvegicus,12,MVK dimer [cytosol],,True,False,False
R-RNO-191397,Idi1,O35760,Rattus norvegicus,12,IDI1 or 2 [cytosol],,True,False,False
R-RNO-191320,Fdft1,Q02769,Rattus norvegicus,12,FDFT:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-RNO-191320,Fdft1,Q02769,Rattus norvegicus,12,FDFT:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-RNO-191341,Mvd,Q62967,Rattus norvegicus,12,MVD dimer [cytosol],,True,False,False
R-RNO-191348,Pmvk,Q5RK24,Rattus norvegicus,12,Pmvk [cytosol],-,False,False,False
R-RNO-2975806,Cyp7a1,P18125,Rattus norvegicus,12,Cytochrome P450 (CYP7B1 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-192180,Ch25h,Q4QQV7,Rattus norvegicus,12,CH25H (Fe2+ cofactor) [endoplasmic reticulum membrane],,True,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-3219435,Cyp7b1,G3V787,Rattus norvegicus,12,Cytochrome P450 (CYP7A1 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-192146,Amacr,P70473,Rattus norvegicus,12,Amacr [peroxisomal matrix],-,False,False,False
R-RNO-192202,Cyp46a1,F7EN52,Rattus norvegicus,12,Cyp46a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2975806,Cyp7a1,P18125,Rattus norvegicus,12,Cytochrome P450 (CYP7B1 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-193441,Hsd3b7,O35048,Rattus norvegicus,12,Hsd3b7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-191990,Slc27a5,Q9ES38,Rattus norvegicus,12,Slc27a5 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192012,Cyp8b1,G3V8J2,Rattus norvegicus,12,Cyp8b1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-192166,Cyp39a1,D4AE09,Rattus norvegicus,12,Cyp39a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193517,Baat,Q63276,Rattus norvegicus,12,Baat [peroxisomal matrix],-,False,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-192320,Acox2,P97562,Rattus norvegicus,12,ACOX2:FAD [peroxisomal matrix],,True,False,False
R-RNO-196357,Hsd3b6,Q62878,Rattus norvegicus,12,HSD2B1 or HSD3B2 dimer [endoplasmic reticulum membrane],,False,True,False
R-RNO-5580249,Fdx2,D4A8N2,Rattus norvegicus,12,"CYP11A1:FDXR:FDX1,FDX1L (red.) [mitochondrial matrix]",,True,False,False
R-RNO-193137,Cyp19a1,P22443,Rattus norvegicus,12,Cyp19a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-3902489,Hsd17b12,Q6P7R8,Rattus norvegicus,12,HSD17B3-like Proteins [endoplasmic reticulum membrane],,False,False,True
R-RNO-5580249,Fdx2,D4A8N2,Rattus norvegicus,12,"CYP11A1:FDXR:FDX1,FDX1L (red.) [mitochondrial matrix]",,True,False,False
R-RNO-193119,Cyp17a1,P11715,Rattus norvegicus,12,Cyp17a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193119,Cyp17a1,P11715,Rattus norvegicus,12,Cyp17a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193119,Cyp17a1,P11715,Rattus norvegicus,12,Cyp17a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193119,Cyp17a1,P11715,Rattus norvegicus,12,Cyp17a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-196357,Hsd3b6,Q62878,Rattus norvegicus,12,HSD2B1 or HSD3B2 dimer [endoplasmic reticulum membrane],,False,True,False
R-RNO-193119,Cyp17a1,P11715,Rattus norvegicus,12,Cyp17a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-5580249,Fdx2,D4A8N2,Rattus norvegicus,12,"CYP11A1:FDXR:FDX1,FDX1L (red.) [mitochondrial matrix]",,True,False,False
R-RNO-193137,Cyp19a1,P22443,Rattus norvegicus,12,Cyp19a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193509,Abcb11,O70127,Rattus norvegicus,12,Abcb11 [plasma membrane],-,False,False,False
R-RNO-193509,Abcb11,O70127,Rattus norvegicus,12,Abcb11 [plasma membrane],-,False,False,False
R-RNO-192320,Acox2,P97562,Rattus norvegicus,12,ACOX2:FAD [peroxisomal matrix],,True,False,False
R-RNO-193426,Acot8,Q8VHK0,Rattus norvegicus,12,Acot8 [peroxisomal matrix],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-193386,Slc27a2,P97524,Rattus norvegicus,12,Slc27a2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-191990,Slc27a5,Q9ES38,Rattus norvegicus,12,Slc27a5 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-193386,Slc27a2,P97524,Rattus norvegicus,12,Slc27a2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192146,Amacr,P70473,Rattus norvegicus,12,Amacr [peroxisomal matrix],-,False,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-193517,Baat,Q63276,Rattus norvegicus,12,Baat [peroxisomal matrix],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-192012,Cyp8b1,G3V8J2,Rattus norvegicus,12,Cyp8b1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-191990,Slc27a5,Q9ES38,Rattus norvegicus,12,Slc27a5 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-193386,Slc27a2,P97524,Rattus norvegicus,12,Slc27a2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192146,Amacr,P70473,Rattus norvegicus,12,Amacr [peroxisomal matrix],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-193386,Slc27a2,P97524,Rattus norvegicus,12,Slc27a2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-192146,Amacr,P70473,Rattus norvegicus,12,Amacr [peroxisomal matrix],-,False,False,False
R-RNO-191990,Slc27a5,Q9ES38,Rattus norvegicus,12,Slc27a5 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-193441,Hsd3b7,O35048,Rattus norvegicus,12,Hsd3b7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192115,Cyp27a1,P17178,Rattus norvegicus,12,Cyp27a1 [mitochondrial matrix],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-193441,Hsd3b7,O35048,Rattus norvegicus,12,Hsd3b7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-191975,Akr1d1,P31210,Rattus norvegicus,12,Akr1d1 [cytosol],-,False,False,False
R-RNO-3229260,Akr1c1,Q3MHS3,Rattus norvegicus,12,Aldo-keto reductase family [cytosol],,False,False,True
R-RNO-192012,Cyp8b1,G3V8J2,Rattus norvegicus,12,Cyp8b1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-196357,Hsd3b6,Q62878,Rattus norvegicus,12,HSD2B1 or HSD3B2 dimer [endoplasmic reticulum membrane],,False,True,False
R-RNO-194028,Cyp21,Q64562,Rattus norvegicus,12,Cyp21 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194019,Cyp11b2,P30099,Rattus norvegicus,12,Cyp11b2 [mitochondrial inner membrane],-,False,False,False
R-RNO-194028,Cyp21,Q64562,Rattus norvegicus,12,Cyp21 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194019,Cyp11b2,P30099,Rattus norvegicus,12,Cyp11b2 [mitochondrial inner membrane],-,False,False,False
R-RNO-3219421,Cyp11b2,P30099,Rattus norvegicus,12,Cytochrome P450 (CYP11B1 based) [mitochondrial inner membrane],,False,False,True
R-RNO-194019,Cyp11b2,P30099,Rattus norvegicus,12,Cyp11b2 [mitochondrial inner membrane],-,False,False,False
R-RNO-5693385,Hsd11b2,P50233,Rattus norvegicus,12,"HSD11B2, HSD11B1 dimer [endoplasmic reticulum membrane]",,False,True,False
R-RNO-194075,Slco1b2,Q9QZX8,Rattus norvegicus,12,Slco1b2 [plasma membrane],-,False,False,False
R-RNO-194133,Slco1b2,Q9QZX8,Rattus norvegicus,12,Slco1b2 [plasma membrane],-,False,False,False
R-RNO-194116,Slc10a1,P26435,Rattus norvegicus,12,Slc10a1 [plasma membrane],-,False,False,False
R-RNO-194062,Slco1a4,O35913,Rattus norvegicus,12,Slco1a4 [plasma membrane],-,False,False,False
R-RNO-194172,Abcc3,O88563,Rattus norvegicus,12,Abcc3 [plasma membrane],-,False,False,False
R-RNO-194173,Slc10a2,Q62633,Rattus norvegicus,12,Slc10a2 [plasma membrane],-,False,False,False
R-RNO-3006223,Hsd17b7,Q62904,Rattus norvegicus,12,Hsd17b7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194648,Msmo1,O35532,Rattus norvegicus,12,Msmo1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194707,Nsdhl,Q5PPL3,Rattus norvegicus,12,Nsdhl [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194648,Msmo1,O35532,Rattus norvegicus,12,Msmo1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194721,Cyp51a1,Q64654,Rattus norvegicus,12,Cyp51a1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-3006223,Hsd17b7,Q62904,Rattus norvegicus,12,Hsd17b7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194710,Tm7sf2,Q5BK21,Rattus norvegicus,12,Tm7sf2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-194707,Nsdhl,Q5PPL3,Rattus norvegicus,12,Nsdhl [endoplasmic reticulum membrane],-,False,False,False
R-RNO-195662,Sc5d,Q9EQS5,Rattus norvegicus,12,Sc5d [endoplasmic reticulum membrane],-,False,False,False
R-RNO-195697,Ebp,Q9JJ46,Rattus norvegicus,12,Ebp [endoplasmic reticulum membrane],-,False,False,False
R-RNO-196063,Akr1b1,P07943,Rattus norvegicus,12,Akr1b1 [cytosol],-,False,False,False
R-RNO-196086,-,-,Rattus norvegicus,12,dissociation,-,False,False,False
R-RNO-196126,-,-,Rattus norvegicus,12,transition,-,False,False,False
R-RNO-196357,Hsd3b6,Q62878,Rattus norvegicus,12,HSD2B1 or HSD3B2 dimer [endoplasmic reticulum membrane],,False,True,False
R-RNO-196357,Hsd3b6,Q62878,Rattus norvegicus,12,HSD2B1 or HSD3B2 dimer [endoplasmic reticulum membrane],,False,True,False
R-RNO-196423,Dhcr7,Q9Z2Z8,Rattus norvegicus,12,Dhcr7 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-196414,Dhcr24,Q5BQE6,Rattus norvegicus,12,Dhcr24 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-199420,Pten,O54857,Rattus norvegicus,12,Pten [cytosol],-,False,False,False
R-RNO-549205,Cpt1a,P32198,Rattus norvegicus,12,"CPT1A,B [mitochondrial outer membrane]",,False,True,False
R-RNO-200994,Cpt2,P18886,Rattus norvegicus,12,Cpt2 [mitochondrial inner membrane],-,False,False,False
R-RNO-200408,Prkab2,Q9QZH4,Rattus norvegicus,12,AMPK heterotrimer (active) [cytosol],,True,False,False
R-RNO-200557,Slc25a20,P97521,Rattus norvegicus,12,Slc25a20 [mitochondrial inner membrane],-,False,False,False
R-RNO-2976730,Acaca,P11497,Rattus norvegicus,12,Acaca [cytosol],-,False,False,False
R-RNO-3878115,Acsl1,P18163,Rattus norvegicus,12,"ACSL1,3,5,6 [endoplasmic reticulum membrane]",,False,True,False
R-RNO-2046072,Elovl5,Q920L7,Rattus norvegicus,12,ELOVL5/ELOVL2 [endoplasmic reticulum membrane],,False,True,False
R-RNO-2046068,"Fads2, Fadsd6",Q9Z122,Rattus norvegicus,12,Fads2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2046075,Acsl1,P18163,Rattus norvegicus,12,ACSL1 [endoplasmic reticulum membrane],,True,False,False
R-RNO-382566,Abcd1,D3ZHR2,Rattus norvegicus,12,Abcd1 [peroxisomal membrane],-,False,False,False
R-RNO-5676214,Elovl5,Q920L7,Rattus norvegicus,12,"ELOVL1,2,3,5 [endoplasmic reticulum membrane]",,False,True,False
R-RNO-400122,Fads1,Q920R3,Rattus norvegicus,12,Fads1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-548677,Elovl2,D4A612,Rattus norvegicus,12,Elovl2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-400122,Fads1,Q920R3,Rattus norvegicus,12,Fads1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-382566,Abcd1,D3ZHR2,Rattus norvegicus,12,Abcd1 [peroxisomal membrane],-,False,False,False
R-RNO-5676214,Elovl5,Q920L7,Rattus norvegicus,12,"ELOVL1,2,3,5 [endoplasmic reticulum membrane]",,False,True,False
R-RNO-548677,Elovl2,D4A612,Rattus norvegicus,12,Elovl2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2046068,"Fads2, Fadsd6",Q9Z122,Rattus norvegicus,12,Fads2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2046068,"Fads2, Fadsd6",Q9Z122,Rattus norvegicus,12,Fads2 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2046075,Acsl1,P18163,Rattus norvegicus,12,ACSL1 [endoplasmic reticulum membrane],,True,False,False
R-RNO-2046072,Elovl5,Q920L7,Rattus norvegicus,12,ELOVL5/ELOVL2 [endoplasmic reticulum membrane],,False,True,False
R-RNO-2065539,-,-,Rattus norvegicus,12,transition,-,False,False,False
R-RNO-2065549,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-2065550,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-193426,Acot8,Q8VHK0,Rattus norvegicus,12,Acot8 [peroxisomal matrix],-,False,False,False
R-RNO-389999,Hsd17b4,P97852,Rattus norvegicus,12,HSD17B4 dimer [peroxisomal matrix],,True,False,False
R-RNO-390232,"Acox1, Acox",P07872,Rattus norvegicus,12,ACOX1 dimer [peroxisomal matrix],,True,False,False
R-RNO-209738,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-209760,-,-,Rattus norvegicus,12,omitted,-,False,False,False
R-RNO-209969,Cyp24a1,Q09128,Rattus norvegicus,12,Cyp24a1 [mitochondrial inner membrane],-,False,False,False
R-RNO-209941,Cyp2r1,F7FAJ1,Rattus norvegicus,12,Cyp2r1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-209979,Cyp27b1,O35132,Rattus norvegicus,12,Cyp27b1 [mitochondrial outer membrane],-,False,False,False
R-RNO-209944,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-2161611,Cyp4b1,P15129,Rattus norvegicus,12,Cytochrome P450 (CYP4F2/4F3 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-192142-4,Akr1c1,Q3MHS3,Rattus norvegicus,12,Akr1c1 [cytosol],-,False,False,False
R-RNO-65976,Tbxas1,P49430,Rattus norvegicus,12,Tbxas1 [endoplasmic reticulum membrane],-,False,False,False
R-RNO-192142-4,Akr1c1,Q3MHS3,Rattus norvegicus,12,Akr1c1 [cytosol],-,False,False,False
R-RNO-2142814,Ptgds,P22057,Rattus norvegicus,12,Ptgds [endoplasmic reticulum membrane],-,False,False,False
R-RNO-2142784,Cbr1,P47727,Rattus norvegicus,12,Cbr1 [cytosol],-,False,False,False
R-RNO-2142686,,,Rattus norvegicus,12,PTGES trimer [endoplasmic reticulum membrane],glutathione,True,False,False
R-RNO-2142683,Hpgds,O35543,Rattus norvegicus,12,HPGDS dimer [cytosol],,True,False,False
R-RNO-2161611,Cyp4b1,P15129,Rattus norvegicus,12,Cytochrome P450 (CYP4F2/4F3 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2142793,Alox12,F1LQ70,Rattus norvegicus,12,ALOX12:Fe2+ [cytosol],,True,False,False
R-RNO-2142778,Hpgd,O08699,Rattus norvegicus,12,HPGD dimer [cytosol],,True,False,False
R-RNO-2161766,Gpx2,P83645,Rattus norvegicus,12,GPX1/2/4 [cytosol],,False,False,True
R-RNO-2161611,Cyp4b1,P15129,Rattus norvegicus,12,Cytochrome P450 (CYP4F2/4F3 based) [endoplasmic reticulum membrane],,False,False,True
R-RNO-2142793,Alox12,F1LQ70,Rattus norvegicus,12,ALOX12:Fe2+ [cytosol],,True,False,False
R-RNO-2162028,Cyp1a1,P00185,Rattus norvegicus,12,CYP(1) [endoplasmic reticulum membrane],,False,True,False
R-RNO-2161767,Cyp2c24,F1M0F9,Rattus norvegicus,12,CYP(2) [endoplasmic reticulum membrane],,False,True,False
R-RNO-2161805,Cyp2j4,F7FF10,Rattus norvegicus,12,CYP(4) [endoplasmic reticulum membrane],,False,True,False
R-RNO-2161990,Cyp2c24,F1M0F9,Rattus norvegicus,12,CYP(5) [endoplasmic reticulum membrane],,False,True,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2161816,Cyp1a1,P00185,Rattus norvegicus,12,CYP(3) [endoplasmic reticulum membrane],,False,True,False
R-RNO-2142793,Alox12,F1LQ70,Rattus norvegicus,12,ALOX12:Fe2+ [cytosol],,True,False,False
R-RNO-2142822,,,Rattus norvegicus,12,ALOX12B:Fe2+ [cytosol],iron(2+),True,False,False
R-RNO-2314687,Ptgs2,P35355,Rattus norvegicus,12,Ac-PTGS2 dimer [endoplasmic reticulum membrane],,True,False,False
R-RNO-2161954,Gpx2,P83645,Rattus norvegicus,12,GPX1/2/4 [cytosol],,False,False,True
R-RNO-2142777,Ephx2,P80299,Rattus norvegicus,12,EPHX2 dimer [cytosol],,True,False,False
R-RNO-2161958,,,Rattus norvegicus,12,ALOX12/15 [cytosol],iron(2+),False,True,False
R-RNO-2161954,Gpx2,P83645,Rattus norvegicus,12,GPX1/2/4 [cytosol],,False,False,True
R-RNO-2161783,,,Rattus norvegicus,12,ALOX15/15B [cytosol],iron(2+),False,True,False
R-RNO-2142744,,,Rattus norvegicus,12,ALOX15:Fe2+ [cytosol],iron(2+),True,False,False
R-RNO-2248891,-,-,Rattus norvegicus,12,omitted,-,False,False,False
R-RNO-140491,Ptgs2,P35355,Rattus norvegicus,12,PTGS2 dimer [endoplasmic reticulum membrane],,True,False,False
R-RNO-2309779,-,-,Rattus norvegicus,12,binding,-,False,False,False
R-RNO-140491,Ptgs2,P35355,Rattus norvegicus,12,PTGS2 dimer [endoplasmic reticulum membrane],,True,False,False
R-RNO-2314678,-,-,Rattus norvegicus,12,transition,-,False,False,False
R-RNO-2314686,-,-,Rattus norvegicus,12,transition,-,False,False,False
R-RNO-264616,Chat,P32738,Rattus norvegicus,12,Chat [cytosol],-,False,False,False
R-RNO-8864254,Ptges2,D4AE56,Rattus norvegicus,12,"PTGES2(88-377), PTGES3 [cytosol]",,False,True,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2162149,Dpep2,Q5M872,Rattus norvegicus,12,"DPEP1,2,3 dimers [plasma membrane]",,False,False,True
R-RNO-2162130,,,Rattus norvegicus,12,"GGT1, 5 dimers [plasma membrane]",-,False,True,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-2318764,Alox5ap,P20291,Rattus norvegicus,12,ALOX5:ALOX5AP:LTC4S [nuclear envelope],,True,False,False
R-RNO-266068,Abcc1,Q8CG09,Rattus norvegicus,12,Abcc1 [plasma membrane],-,False,False,False
